unit_rental_key;unit_name;unit_rent_label;unit_beds;unit_baths;unit_sq_ft;unit_availability;unit_floorplan_image;property_listing_id;property_url;property_street_address;property_country_code;property_title;property_full_address;property_management;property_image;property_pricing_range;property_bed_range;property_phone_number;property_amenities;property_type;property_monthly_rent;property_bedrooms;property_bathrooms;property_square_feet;property_description;property_website;property_fees;property_latitude;property_longitude;distance_to_campus
gm4hfbz;Three Bedroom 2.5 Bath Townhome- Garden;Call for Rent;3 beds;2.5 baths;1109 sq ft;;https://images1.apartments.com/i2/Ru15fSt0572ENCnYJIeQk7cSGrSqZJDVPzbR0Sb5P-k/105/image.jpg?p=1;yjlw8bt;https://www.apartments.com/briarwood-apartments-and-townhomes-state-college-pa/yjlw8bt/;679-A Waupelani Dr;US;Briarwood Apartments and Townhomes;679-A Waupelani Dr, State College, PA 16801;Morgan Properties;;$1,234 - $1,524;Studio - 4 Beds;(814) 808-0530;;;$1,234 - $1,524;Studio - 4 bd;1 - 2.5 ba;621 - 2,050 sq ft;A professionally landscaped and lavish courtyard boasting the natural rise and fall of grassy knolls, sparkling duck ponds, and mature willow shade trees create the tranquil atmosphere at Briarwood Apartments, located in State College, PA.  Quality, care, and convenience are apparent throughout the Briarwood community.  With wall to wall carpeting, private patios or balconies, generous closet space and fully equipped kitchens with refrigerator, range, dishwasher, and disposal, Briarwood is the ideal home for you.  Enjoy the conveniences of ample free parking, emergency maintenance service 24-hours a day, 7 days a week and four renovated clothes care centers.  Recreation becomes a priority at Briarwoods lively Amenity Park, featuring Sundeck, Grill Area, Bark Park and Play Area and soon to include brand new Outdoor Health and Fitness Stations and Volleyball Court.  Just a mile and a half south of the Penn State University Campus and directly across the street from the State College YMCA and South Hills School of Business and Technology, Briarwood is in a premier location convenient to shopping, schools, and entertainment.  With local bus service coming into Briarwood, all your needs are just minutes away.  The apartments at Briarwood were designed for maximum variety. Whether your need is for a cozy efficiency, a spacious three level four bedroom, or somewhere in between, youll find a home that exceeds your expectations at Briarwood.  We are committed to excellence and resident satisfaction and look forward to welcoming you home at Briarwood Apartments!;https://www.morgan-properties.com/apartments/pa/state-college/briarwood/?utm_source=apartments.com&utm_medium=paid;"Monthly pet rent: $30
One time Fee: $200
Pet deposit: $0
Weight limit: 170 lb
Pet Limit: 2
";40.77304;-77.85604;1.683868720230404
b8qg2gb;Three Bedroom 3 Floor 2.5 Bath Townhome;Call for Rent;3 beds;2.5 baths;1508 sq ft;;https://images1.apartments.com/i2/YHv21s66dgxncrzPROzRjcYZL5i13cPV-K-07nQ4Dpg/105/image.jpg?p=1;yjlw8bt;https://www.apartments.com/briarwood-apartments-and-townhomes-state-college-pa/yjlw8bt/;679-A Waupelani Dr;US;Briarwood Apartments and Townhomes;679-A Waupelani Dr, State College, PA 16801;Morgan Properties;;$1,234 - $1,524;Studio - 4 Beds;(814) 808-0530;;;$1,234 - $1,524;Studio - 4 bd;1 - 2.5 ba;621 - 2,050 sq ft;A professionally landscaped and lavish courtyard boasting the natural rise and fall of grassy knolls, sparkling duck ponds, and mature willow shade trees create the tranquil atmosphere at Briarwood Apartments, located in State College, PA.  Quality, care, and convenience are apparent throughout the Briarwood community.  With wall to wall carpeting, private patios or balconies, generous closet space and fully equipped kitchens with refrigerator, range, dishwasher, and disposal, Briarwood is the ideal home for you.  Enjoy the conveniences of ample free parking, emergency maintenance service 24-hours a day, 7 days a week and four renovated clothes care centers.  Recreation becomes a priority at Briarwoods lively Amenity Park, featuring Sundeck, Grill Area, Bark Park and Play Area and soon to include brand new Outdoor Health and Fitness Stations and Volleyball Court.  Just a mile and a half south of the Penn State University Campus and directly across the street from the State College YMCA and South Hills School of Business and Technology, Briarwood is in a premier location convenient to shopping, schools, and entertainment.  With local bus service coming into Briarwood, all your needs are just minutes away.  The apartments at Briarwood were designed for maximum variety. Whether your need is for a cozy efficiency, a spacious three level four bedroom, or somewhere in between, youll find a home that exceeds your expectations at Briarwood.  We are committed to excellence and resident satisfaction and look forward to welcoming you home at Briarwood Apartments!;https://www.morgan-properties.com/apartments/pa/state-college/briarwood/?utm_source=apartments.com&utm_medium=paid;"Monthly pet rent: $30
One time Fee: $200
Pet deposit: $0
Weight limit: 170 lb
Pet Limit: 2
";40.77304;-77.85604;1.683868720230404
l53dgvg;Four Bedroom 2.5 Bath;Call for Rent;4 beds;2.5 baths;2050 sq ft;;https://images1.apartments.com/i2/kLi4l-Xt7EmupgVsOI5sQ9mdmR90o661ICIg2W-0c0A/105/image.jpg?p=1;yjlw8bt;https://www.apartments.com/briarwood-apartments-and-townhomes-state-college-pa/yjlw8bt/;679-A Waupelani Dr;US;Briarwood Apartments and Townhomes;679-A Waupelani Dr, State College, PA 16801;Morgan Properties;;$1,234 - $1,524;Studio - 4 Beds;(814) 808-0530;;;$1,234 - $1,524;Studio - 4 bd;1 - 2.5 ba;621 - 2,050 sq ft;A professionally landscaped and lavish courtyard boasting the natural rise and fall of grassy knolls, sparkling duck ponds, and mature willow shade trees create the tranquil atmosphere at Briarwood Apartments, located in State College, PA.  Quality, care, and convenience are apparent throughout the Briarwood community.  With wall to wall carpeting, private patios or balconies, generous closet space and fully equipped kitchens with refrigerator, range, dishwasher, and disposal, Briarwood is the ideal home for you.  Enjoy the conveniences of ample free parking, emergency maintenance service 24-hours a day, 7 days a week and four renovated clothes care centers.  Recreation becomes a priority at Briarwoods lively Amenity Park, featuring Sundeck, Grill Area, Bark Park and Play Area and soon to include brand new Outdoor Health and Fitness Stations and Volleyball Court.  Just a mile and a half south of the Penn State University Campus and directly across the street from the State College YMCA and South Hills School of Business and Technology, Briarwood is in a premier location convenient to shopping, schools, and entertainment.  With local bus service coming into Briarwood, all your needs are just minutes away.  The apartments at Briarwood were designed for maximum variety. Whether your need is for a cozy efficiency, a spacious three level four bedroom, or somewhere in between, youll find a home that exceeds your expectations at Briarwood.  We are committed to excellence and resident satisfaction and look forward to welcoming you home at Briarwood Apartments!;https://www.morgan-properties.com/apartments/pa/state-college/briarwood/?utm_source=apartments.com&utm_medium=paid;"Monthly pet rent: $30
One time Fee: $200
Pet deposit: $0
Weight limit: 170 lb
Pet Limit: 2
";40.77304;-77.85604;1.683868720230404
h9gd420;2X2.5 Birchmore;$1,420;2 beds;2.5 baths;1398 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
cgqetzd;3X3 Birchmore;$1,320;3 beds;3 baths;1395 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
w8sdndl;4X4A Artisan;$1,055;4 beds;4 baths;1892 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
q3l6zdw;4X4BF Bloomfield;$1,055;4 beds;4 baths;2124 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
g9w5dzx;4X4T Thornberry;$1,060;4 beds;4 baths;1892 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
cth1gmd;4X4SC Sycamore;$1,090;4 beds;4 baths;1832 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
0rthn53;4X4L Lumpkin;$1,100;4 beds;4 baths;1780 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
p0r65cv;4X4C Courtyard;$1,100;4 beds;4 baths;1832 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
b6rlp3c;4X45SP Springmore;$1,110;4 beds;4.5 baths;2124 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
m9w4mkl;4X4BV Boulevard;$1,110;4 beds;4 baths;1832 sq ft;2 Available units;;5rw606q;https://www.apartments.com/the-retreat-at-state-college-state-college-pa/5rw606q/;300 Waupelani Dr;US;The Retreat at State College;300 Waupelani Dr, State College, PA 16801;;;$1,055 - $1,420;2-5 Beds;(814) 680-1230;;;$1,055 - $1,420;2 - 5 bd;2.5 - 5.5 ba;1,395 - 2,365 sq ft;We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.;https://www.retreatstatecollege.com/;"Administrative Fee: $299
Application Fee: $50
";40.77967;-77.85044;1.388812793318409
